groupId,artifactId
org.glassfish.tyrus,tyrus-container-grizzly-server
org.jbpm,idep-jbpm-ejb-services
org.apache.karaf.package,org.apache.karaf.package.core
org.apache.james,james-server-jmap-draft-integration-testing
org.dayatang.dddlib,dddlib-security-api
org.zalando,logbook-json
com.fasterxml.jackson.module,jackson-module-afterburner
com.devskiller.friendly-id,friendly-id-spring-boot-starter
com.alibaba.otter,client-adapter.logger
com.abubusoft,kripton-android-library
io.quarkus,quarkus-resteasy-common-deployment
io.jpress,module-page-model
org.eclipse.jkube,jkube-kit-profiles
com.typesafe.netty,netty-reactive-streams
com.spotify,helios-testing-common
io.quarkus,quarkus-spring-security-core-api
org.apache.jclouds.provider,dynect
org.hibernate.validator,hibernate-validator-annotation-processor
org.webjars.npm,mobile-drag-drop
org.apache.camel.quarkus,camel-quarkus-vertx-websocket-deployment
com.oracle.coherence.ce,coherence-loadbalancer
com.fathzer,javaluator
org.apache.karaf.subsystem,org.apache.karaf.subsystem.core
org.xwiki.platform,xwiki-platform-rendering-wikimacro-api
org.glassfish.jersey.inject,jersey-cdi2-se
org.springframework.boot,spring-boot-starter-oauth2-client
fish.payara.extras,payara-embedded-all
com.blazebit,blaze-persistence-testsuite-base-eclipselink
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-ner-es-misc
org.apache.hop,hop-action-copyfiles
org.odpi.egeria,security-officer-tag-connector
io.thorntail,request-controller
com.google.cloud,google-cloud-bigquery
io.quarkus,quarkus-jdbc-db2
org.openhab.addons.bundles,org.openhab.binding.plugwise
io.nflow,nflow-jetty
com.vmware.admiral,admiral-upgrade
org.json4s,json4s-native_2.12
org.odpi.egeria,engine-host-services-spring
org.apache.flink,flink-statebackend-rocksdb_2.11
org.odpi.egeria,digital-architecture-client
com.bage,bage-spring-boot-starter-ping
br.com.caelum.stella,caelum-stella-boleto
org.keycloak,keycloak-model-map-jpa
com.webank.wedatasphere.dss,dss-linkis-node-execution
net.ihe.gazelle,hl7v3-code-jar
org.kie.server,kie-server-client
org.apache.xmlgraphics,batik-anim
ddf.security.command,security-command-listener
com.baidu,ueditor
taglibs,string
com.google.flogger,flogger
org.dcm4che.dcm4chee-arc,dcm4chee-arc-store
io.vertx,vertx-service-proxy
org.openiot,lsm-light.client
org.apache.hop,hop-transform-filterrows
com.gluonhq.attach,statusbar
io.fabric8,openshift-model-operatorhub
org.jboss.arquillian.testenricher,arquillian-testenricher-resource
org.apache.maven.doxia,doxia-module-xdoc
org.apache.nifi,nifi-distributed-cache-client-service
org.xwiki.platform,xwiki-platform-user-script
com.cognifide.aet,proxy
org.netbeans.api,org-netbeans-modules-db
org.ranksys.RankSys,RankSys-mf
org.apache.dubbo,dubbo
com.cxytiandi,kitty-web
wsdl4j,wsdl4j-qname
org.togglz,togglz-spring-webmvc
org.solovyev,common-listeners
com.github.imcdonagh,image4j
org.apache.nifi,nifi-update-attribute-model
com.networknt,info
com.spotify,apollo-api-impl
org.essentials4j,essentials4j
com.google.code.kaptcha,kaptcha
org.exoplatform.kernel,exo.kernel.component.ext.cache.impl.jboss.v3
io.zipkin.brave,brave-mysql
com.vmware.admiral,admiral-photon
org.metaborg,org.metaborg.spoofax.core.uber
org.jeecgframework.nacos,nacos-config
com.dianping.puma,puma-biz
org.apache.maven.plugins.compiler.it,module2
de.tudarmstadt.ukp.clarin.webanno,webanno-telemetry
fish.payara.server.internal.cluster,cluster-admin
com.netease.nim,camellia-dashboard-spring-boot-starter
org.apache.hop,hop-databases-informix
org.openhab.addons.bundles,org.openhab.binding.mqtt
fish.payara.server.internal.admingui,console-concurrent-plugin-l10n
org.dromara,raincat-springcloud
eu.monniot.redis,embedded-redis
com.oakinvest.b2g,blockchain2graph-bitcoin-neo4j-front-end
org.apache.camel.quarkus,camel-quarkus-sjms-deployment
fish.payara.server.internal.ha,ha-hazelcast-store
org.jboss.logging,jboss-logging-annotations
org.wso2.identity.apps,org.wso2.identity.apps.authentication.portal.server.feature
io.dropwizard,dropwizard-health
com.runtimeverification.k,ocaml-backend
org.forgerock.openam,openam-oauth2-saml2
org.apache.camel,camel-asterisk
org.openscience.cdk,cdk-signature
org.odpi.egeria,catalog-integrator-api
io.quarkus,quarkus-resteasy-reactive-links
org.apache.geronimo.specs.wso2,geronimo-jms_1.1_spec
com.day.cq,cq-commons
com.plumelog,plumelog-core
org.mobicents.servlet.sip,sip-servlets-annotations
com.codenvy.plugin,codenvy-plugin-google-oauth2
io.syndesis.connector,connector-webhook
org.pcap4j,pcap4j-core
org.primefaces,primefaces-selenium-core
org.jboss.narayana.jta,jdbc
org.odpi.egeria,glossary-canonical-model
one.util,streamex
org.interledger,codecs-stream
org.carlspring.strongbox,strongbox-authentication-api
org.infinispan,infinispan-persistence-soft-index
io.helidon.security.providers,helidon-security-providers-jwt
sun,jlfgr
edu.illinois.cs.cogcomp,illinois-core-utilities
com.thinkaurelius.titan,titan-es
org.gridgain,gridgain-scalar
io.confluent,kafka-connect-avro-converter
org.tuxdevelop,spring-batch-lightmin-repository-server
com.bird,bird-eventbus-core
com.turn,ttorrent-tracker
com.kumuluz.ee,kumuluzee-json-p-jsonp
org.eclipse.hono,hono-client-command-kafka
software.amazon.awssdk,transcribe
org.keycloak,keycloak-osgi-adapter
org.apache.xmlgraphics,batik-rasterizer
org.xwiki.platform,xwiki-platform-model-api
org.xwiki.platform,xwiki-platform-container-servlet
cloud.piranha.extension,piranha-extension-standard-annotationscan
com.example,gs-multi-module-library
org.kaazing,k3po.junit
org.opencastproject,opencast-live-schedule-api
org.apache.camel.quarkus,camel-quarkus-ftp-deployment
org.jboss.arquillian.container,arquillian-container-test-api
org.neo4j,cypher-literal-interpreter
com.geekq,miaosha-admin-service
org.ranksys.RankSys,RankSys-nn
io.thorntail.testsuite,multi-module-api
org.testcontainers,toxiproxy
org.apache.kerby,token-provider
org.kaazing,gateway.service.echo
systems.manifold,manifold-csv-rt
org.jboss.arquillian.extension,arquillian-warp-api
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-pt-mm-perceptron
org.springframework.cloud,spring-cloud-starter-sleuth
org.aopalliance,com.springsource.org.aopalliance
org.semarglproject,semargl-jena
org.esa.s1tbx,s1tbx-op-sar-processing
org.eobjects.metamodel,MetaModel-cassandra
io.fundrequest,profile
org.xwiki.platform,xwiki-platform-filter-event-xwiki
org.cleartk,cleartk-ml-liblinear
org.apache.eagle,alert-common
com.yiqiniu.easytrans.demos,interfacecall-order-service
org.dkpro.statistics,dkpro-statistics-agreement
external,esapiport
org.apache.servicecomb,foundation-config
org.glassfish.exousia,exousia
pl.altkom.asc.lab.micronaut.poc,command-bus-api
org.geonetwork-opensource,gn-health-monitor
io.cdap.cdap,cdap-test
ddf.catalog.security,catalog-security-filter
io.gravitee.apim.rest.api.idp,gravitee-apim-rest-api-idp-core
org.webjars,vue
com.yiqiniu.easytrans.demos,logredis-order-service
com.github.siom79.japicmp,japicmp-test-service-impl-v1
org.springframework.cloud,spring-cloud-kubernetes-fabric8-config
org.openehealth.ipf.boot,ipf-hl7v3-spring-boot-starter
org.wso2.carbon.identity.inbound.provisioning.scim,org.wso2.carbon.identity.scim.common.stub
org.apache.sentry,sentry-core-model-solr
com.consol.citrus,citrus-docker
org.apache.kerby,integration-test
org.apache.geronimo,geronimo-opentracing
org.openimaj,test-resources
org.openqa.selenium.client-drivers,selenium-java-client-driver
org.openhab.addons.bundles,org.openhab.binding.deconz
org.apache.servicemix.bundles,org.apache.servicemix.bundles.antlr
org.apache.beam,beam-sdks-java-io-hadoop-common
org.apache.james,james-server-webadmin-mailrepository
org.apache.james,james-json
org.antlr,antlr4-runtime
org.gatein.cdi,gatein-cdi-injection
io.github.galbiston,expiring-map
org.eclipse.persistence,org.eclipse.persistence.oracle.nosql
org.apache.maven,maven-plugin-tools-api
org.xwiki.platform,xwiki-platform-model-validation-default
com.zuoxiaolong,niubi-job-service
com.cxytiandi,kitty-db-sharding-jdbc
com.github.andi-huber,code-assert
org.apache.dubbo,dubbo-serialization-api
io.hops,hadoop-kms
com.ctrip.framework.apollo,apollo-mockserver
axis,axis-ant
org.jupiter-rpc,jupiter-transport-api
org.apache.tomee,mbean-annotation-api
org.jboss.arquillian.config,arquillian-config-spi
org.kie.kogito,kogito-quarkus-rules
com.googlecode.grep4j,grep4j
com.icegreen,greenmail
org.forgerock.openam,openam-restlet
org.odpi.egeria,analytics-integrator-server
ca.uhn.hapi.fhir,org.hl7.fhir.validation
com.github.haifengl,smile-core
org.weasis.base,weasis-base-ui-base
org.codehaus.groovy,groovy-groovysh
io.quarkus,quarkus-hibernate-search-orm-elasticsearch-aws-deployment
org.dayatang.dddlib,dddlib-cache-redis
avalon-framework,avalon-framework-impl
io.thorntail,drools-server
com.ecfront.dew,common
io.coti,pot
org.apache.camel.quarkus,camel-quarkus-zookeeper-master-deployment
org.codehaus.sonar,sonar-channel
org.openhab.addons.bundles,org.openhab.binding.zway
org.pentaho.reporting.engine,legacy-functions
io.castled,jarvis
org.wso2.carbon.identity.inbound.auth.sts,org.wso2.carbon.identity.sts.passive.stub
io.quarkus,quarkus-azure-functions-http-deployment
org.apache.kafka,kafka-raft
eu.europa.ec.joinup.sd-dss,dss-jades
io.helidon.openapi,helidon-openapi
com.speedment.jpastreamer,field
com.liveramp.hank,hank-core
com.octo.android,android-sample
org.jboss.resteasy,resteasy-spring-boot-starter
org.codice.test,failsafe-controller
com.yworks,yguard
org.tanaguru,tanaguru-rgaa3-2017
org.apache.amber,amber-oauth2-resourceserver
org.tanaguru,tanaguru-rgaa3-2016
com.github.fge,json-patch
org.apache.poi,poi-ooxml-full
com.addthis.basis,basis-net
com.netflix.spectator,spectator-reg-servo
org.webjars,handlebars
cn.springcloud.gray,spring-cloud-gray-plugin-ribbon-nacos-discovery
cn.dev33,sa-token-spring-boot-starter
com.1ssqq1lxr.mqtt,iot-container
com.google.cloud.bigtable,bigtable-hbase-1.x-shaded
com.goldmansachs.obevo,obevo-db
com.vladsch.flexmark,flexmark-profile-pegdown
com.cxytiandi,kitty-spring-cloud-starter-sleuth
org.apache.maven.surefire,surefire-extensions-spi
org.exoplatform.platform,platform-component-edition-community
io.geekidea.springbootplus,bootstrap
org.glassfish.main.deployment,deployment-javaee-full
com.datumbox,datumbox-framework-common
com.thebuzzmedia,exiftool-lib
org.powermock,powermock-module-testng
com.yomahub,liteflow-script-groovy
org.jboss.narayana.rts,restat-integration
com.torodb.stampede,stampede-service
org.graphfoundation.ongdb,ongdb-metrics
github.javaguide,rpc-framework-simple
org.panda-lang.pandomium-fat-jars,jcef-win32-fat
io.ktor,ktor-server-tests
org.apache.camel.quarkus,camel-quarkus-lra-deployment
org.hobsoft.hamcrest,hamcrest-compose
com.baidu.disconf,disconf-core
de.tudarmstadt.ukp.clarin.webanno,webanno-doc
com.alibaba.rsocket,alibaba-broker-spring-boot-starter
org.apache.archiva,archiva-storage-fs
ai.labs,expressions
org.jenkins-ci.plugins,github-branch-source
org.apache.beam,beam-sdks-java-io-amazon-web-services
com.git.hui.boot,005-autoconfig
ru.yandex.qatools.beanloader,beanloader
org.apache.nifi.minifi,minifi-c2-provider-util
net.tomp2p,tomp2p-dht
org.wso2.carbon.mediation,org.wso2.carbon.mediation.configadmin.stub
com.dtstack.flinkx,flinkx-dirty-log
org.apache.isis.valuetypes,isis-valuetypes-asciidoc-persistence-jdo
guru.nidi.com.kitfox,svgSalamander
org.owasp,dependency-check-maven
org.eclipse.lsp4j,org.eclipse.lsp4j.jsonrpc
pentaho,pentaho-versionchecker
com.azure,azure-messaging-eventgrid
fish.payara.server.internal.admingui,console-corba-plugin-l10n
org.apache.archiva.components.registry,archiva-components-spring-registry-api
com.fasterxml.jackson.jaxrs,jackson-jaxrs-base
org.keycloak,spring-boot-container-bundle
org.drools,knowledge-internal-api
com.vmware.xenon,xenon-loader
com.amazon.alexa,ask-smapi-model
org.xwiki.platform,xwiki-platform-webjars-api
edu.uci.ics.texera,perftest
dcm4che,dcm4che-net
com.github.testng-team,testng-junit5
org.dcm4che.dcm4chee-arc,dcm4chee-arc-ups-rs
org.webjars.bower,bpmn-js
io.mongock,mongodb-sync-v4-driver
org.hisp.dhis,dhis-service-validation
io.springfox,springfox-staticdocs
org.jenkins-ci.plugins,ssh-credentials
org.springframework.boot,spring-boot-starter-amqp
org.glassfish.jersey.security,oauth1-signature
io.jsonwebtoken,jjwt
es.gob.afirma.jmulticard,jmulticard-jse
io.yawp,yawp-testing
one.microstream,microstream-storage-restadapter
org.apache.drill,drill-yarn
org.apache.rya,rya.kafka.connect.accumulo
com.codingapi.txlcn,txlcn-txmsg-netty
org.graphfoundation.ongdb,ongdb-slf4j
cn.dev33,sa-token-jwt
org.apache.camel.quarkus,camel-quarkus-xj
org.apache.cloudstack,cloud-plugin-hypervisor-hyperv
uk.ac.shef.wit,simmetrics
org.itsallcode,junit5-system-extensions
io.prestodb.tempto,tempto-kafka
org.waveprotocol,clientcommon
io.micronaut.cache,micronaut-cache-core
com.hazelcast.samples.spring.data.migration,before-jpa-repository
org.hibernate,hibernate-envers
org.jboss.spec.javax.security.jacc,jboss-jacc-api_1.5_spec
org.jdbi,jdbi3-core
com.bitwig,extension-api
cn.iocoder.mall,product-service-api
org.apache.james,james-server-core
io.lumify,lumify-model-rabbitmq
findbugs,annotations
com.alipay.sofa,registry-test
netscape,LiveConnect
io.strimzi,test
com.cxytiandi,kitty-spring-cloud-starter-sharding-jdbc
org.jenkins-ci.plugins,email-ext
org.acme,acme-bom
org.wso2.identity,org.wso2.identity.integration.ui.pages
ddf.platform.security,secure-boot
org.apache.dubbo,dubbo-spring-boot-actuator-compatible
io.hetu.core,presto-password-authenticators
org.springframework.cloud.fn,websocket-consumer
io.quarkus,quarkus-quartz
net.fortytwo.sesametools,repository-sail
com.vaadin.external.gwt,gwt-elemental
com.picocontainer.web,picocontainer-web-struts2
org.odpi.egeria,security-officer-api
org.keycloak.example.demo,cxf-jaxws-example
org.odpi.egeria,search-integrator-client
org.jboss,jboss-vfs
org.wso2.carbon.identity.framework,org.wso2.carbon.idp.mgt.stub
org.onebusaway,onebusaway-realtime-api
org.jboss.aerogear.unifiedpush,unifiedpush-common
org.bytedeco,javacv
org.apache.nifi,nifi-record-serialization-service-api
org.modeshape,modeshape-unit-test
org.glassfish.web,javax.servlet.jsp.jstl
org.apache.cloudstack,cloud-engine-storage
org.apache.ignite,ignite-ssh
org.apache.camel.quarkus,camel-quarkus-flink
io.fastjson,slumberdb-service-model
org.codehaus.mojo,findbugs-maven-plugin
com.azure,azure-storage-internal-avro
io.apiman,apiman-manager-api-war
org.forgerock.ce.commons,json-fluent
com.lishid,orebfuscator-v1_11_R1
org.openhab.addons.bundles,org.openhab.binding.openthermgateway
com.fasterxml.jackson.jr,jackson-jr-objects
org.openhab.addons.bundles,org.openhab.automation.pwm
com.vaadin,vaadin-lumo-theme
org.apache.isis.tooling,isis-tooling-c4modeling
org.apereo.cas,cas-server-core-services-api
org.mrgeo,mrgeo-cmd-webserver
com.thinkbiganalytics.kylo.integrations,kylo-nifi-savepoint-message-api
org.jboss.shrinkwrap.resolver,shrinkwrap-resolver-spi-maven
org.openjdk.jmc,org.openjdk.jmc.joverflow.test
org.asciidoctor,asciidoctor-java-integration
org.openjdk.jmc,org.openjdk.jmc.flightrecorder.controlpanel.ui.test
ca.uhn.hapi.fhir,hapi-fhir-converter
org.apache.skywalking,oal-rt
org.apache.meecrowave,meecrowave-core
com.ververica,stateful-functions-sdk
com.ctrip.framework.fx,ucs-client
com.alibaba,transmittable-thread-local
org.clojars.brenden,metrics-cassandra
org.spout,simplenbt
commons-dbcp,commons-dbcp2
edu.ucar,netcdfAll
com.codahale.metrics,metrics-jersey
com.j2html,j2html
com.github.APIJSON,apijson-column
org.teiid,teiid-hibernate-dialect
io.prometheus,simpleclient_logback
net.kyori,text-adapter-bukkit
org.jenkins-ci.plugins,ec2
org.dspace.xmlui.ehcache,ehcache
org.apache.storm,storm-sql-runtime
org.apache.camel,camel-zendesk
org.apache.camel,camel-xslt-saxon
org.jetbrains.xodus,xodus-entity-store
com.gmongo,gmongo
org.apache.camel.quarkus,camel-quarkus-vm
io.thorntail,archaius
com.webank.wedatasphere.dss,dss-contextservice
org.openehealth.ipf.oht.mdht,ipf-oht-mdht-uml-cda-cdt
org.apache.dubbo,dubbo-demo-api-consumer
org.openhab.addons.bundles,org.openhab.binding.hdpowerview
com.google.code.findbugs,jsr305
org.eclipse.kapua,kapua-openid-provider
org.dcm4che.dcm4chee-arc,dcm4chee-arc-prefetch
org.apache.ranger,ranger-plugins-audit
org.jooq,jooq-jpa-example-entities
io.smallrye.reactive,smallrye-reactive-messaging-kafka
net.ttddyy,datasource-proxy
com.ctrip.infosec,sso-client-qconfig
org.sonatype.nexus.plugins,nexus-onboarding-plugin
com.zfoo,event
org.apache.isis.persistence,isis-persistence-jdo-metamodel
de.codecentric,spring-boot-admin-server-ui-login
es.usc.citius.hipster,hipster-third-party-graphs
org.glassfish.transaction,jta
org.openehealth.ipf.oht.mdht,ipf-oht-mdht-uml-cda-ccd
org.camunda.consulting.snippets,process-test-coverage
org.hotswapagent,hotswap-agent-wildfly-el-plugin
ddf.ui.search,simple
org.camunda.bpm,camunda-engine-rest-jaxrs2
de.fraunhofer.iosb.ilt.FROST-Server,FROST-Server.Auth.Basic
net.anotheria,moskito-monitoring-plugin
net.openhft,chronicle
io.cdap.cdap,cdap-standalone
org.openimaj,webpage-analysis
io.quarkus,quarkus-smallrye-metrics-spi
com.vaadin,vaadin-compatibility-themes
org.apache.camel,camel-reactor
org.apache.camel.quarkus,camel-quarkus-quartz-deployment
com.hazelcast,hazelcast-hibernate5
org.apache.jackrabbit,jackrabbit-data
net.onedaybeard.artemis,artemis-odb-gwt
org.apache.flume.flume-ng-sinks,flume-ng-kafka-sink
com.alibaba.cola,cola-component-domain-starter
com.picocontainer.script,picocontainer-script-jython
org.xwiki.platform,xwiki-platform-url-container
com.squareup,kotlinpoet
com.psddev,handlebars
org.lionsoul,ip2region
com.vaadin,vaadin-karaf-bundle1
com.github.sarxos,webcam-capture-driver-jmf
pitt.search,semanticvectors
org.locationtech.geowave,geowave-datastore-redis
